track_id,track_name,album_id,artist_ids,artist_names,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo
3AJwUDP919kvQ9QcozQPxg,Yellow,6ZG5lRT77aJ3btmArcykra,['4gzpq5DPGxSnKTe4SA8HAU'],['Coldplay'],0.285,2000,0.00239,0.429,266773,0.6609999999999999,0,0.000121,11,0.234,-7.227,1,84,2000-07-10,0.0281,173.372
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,2tm3Ht61kqqRZtIYsBjxEj,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],0.613,2000,0.143,0.843,270507,0.8059999999999999,1,0.0,4,0.0771,-5.9460000000000015,0,80,2000-10-31,0.269,94.948
60a0Rd6pjrkxjPbaKzXjfq,In the End,6hPkbAV3ZXpGZBGUvL6jVM,['6XyY86QOPPrYVGvF9ch6wz'],['Linkin Park'],0.4,2000,0.00958,0.556,216880,0.8640000000000001,0,0.0,3,0.209,-5.87,0,84,2000-10-24,0.0584,105.143
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,5gO2acKSOaJnP0Mcy8IpU6,['2RTUTCvo6onsAnheUk3aL9'],['3 Doors Down'],0.5429999999999999,2000,0.00664,0.545,233933,0.865,0,1.1e-05,11,0.168,-5.7079999999999975,0,78,2000,0.0286,99.009
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,6t7956yu5zYf5A829XRiHC,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],0.76,2000,0.0302,0.949,284200,0.6609999999999999,1,0.0,5,0.0454,-4.244,0,80,2000-05-23,0.0572,104.504
40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,6IvosVciDOQ9NAPaKwhtLY,['3TOqt5oJwL9BE2NG9MEwDa'],['Disturbed'],0.941,2000,0.000996,0.695,279213,0.8759999999999999,1,6.89e-06,3,0.106,-4.262,0,76,2000-03-07,0.0553,89.954
3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,5v7Icroz1sQsK2sQyLrWzE,"['2gBjLmx6zQnFGQJCAQpRgw', '3L2SIGZah4QZSvN4wC8rHl']","['Nelly', 'City Spud']",0.722,2000,0.0616,0.85,291782,0.7,1,1.8e-06,7,0.244,-6.49,1,74,2000-06-27,0.0478,101.875
3UmaczJpikHgJFyBTAJVoz,Stan,6t7956yu5zYf5A829XRiHC,"['7dGJo4pcD2V6oG8kP0tJRR', '2mpeljBig2IXLXRAFO9AAs']","['Eminem', 'Dido']",0.507,2000,0.0371,0.78,404107,0.768,1,2.34e-06,6,0.518,-4.325,0,78,2000-05-23,0.238,80.063
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,20RMokVwJ2wjQ0s8FOdOFC,['6Ff53KvcvAj5U7Z1vojB5o'],['*NSYNC'],0.861,2000,0.031,0.61,200400,0.926,0,0.0012,8,0.0821,-4.843,0,71,2000-03-21,0.0479,172.638
3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,2ewYJg5AuA9bXWrvOs1mtB,['2M4Yt7oKGoYd0wqU44k4i2'],['Travis Tritt'],0.542,2000,0.246,0.595,241533,0.653,0,0.0,7,0.264,-4.935,1,70,2000-10-01,0.0265,128.93
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,5PmgtkodFl2Om3hMXONDll,['26dSoYclwsYLMAKD3tpOr4'],['Britney Spears'],0.894,2000,0.3,0.7509999999999999,211160,0.8340000000000001,0,1.77e-05,1,0.355,-5.444,0,78,2000-05-16,0.0437,95.053
7D0RhFcb3CrfPuTJ0obrod,Sparks,6ZG5lRT77aJ3btmArcykra,['4gzpq5DPGxSnKTe4SA8HAU'],['Coldplay'],0.165,2000,0.748,0.371,227093,0.268,0,0.0517,1,0.104,-10.505999999999998,1,73,2000-07-10,0.0281,102.617
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,6hPkbAV3ZXpGZBGUvL6jVM,['6XyY86QOPPrYVGvF9ch6wz'],['Linkin Park'],0.5379999999999999,2000,0.0014,0.4920000000000001,157333,0.969,0,1.32e-06,9,0.0787,-4.419,1,76,2000-10-24,0.0491,95.136
3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,3MT88SSyxQGbqYXj4LVk3b,"['5EvFsr3kj42KNv97ZEnqij', '67wCYxOq4A1ohAs7jWYaOJ']","['Shaggy', 'Rik Rok']",0.654,2000,0.0561,0.853,227600,0.606,0,0.0,0,0.313,-4.596,1,76,2000-08-08,0.0713,94.759
3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),5v7Icroz1sQsK2sQyLrWzE,['2gBjLmx6zQnFGQJCAQpRgw'],['Nelly'],0.565,2000,0.00689,0.865,287000,0.664,1,0.0,2,0.142,-6.822,1,70,2000-06-27,0.108,162.83100000000005
2DpJ9T2RVRanZcYFHKOAfA,Put Your Head On My Shoulder,75zBkbUSaFzpyPa1mBDjON,['7ceUfdWq2t5nbatS6ollHh'],['Paul Anka'],0.474,2000,0.747,0.547,154733,0.335,0,0.0,4,0.101,-9.2,0,74,2000-10-03,0.0307,115.838
0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,7vEJAtP3KgKSpOHVgwm3Eh,['3WrFJ7ztbogyGnTHbHJFl2'],['The Beatles'],0.532,2000,0.0112,0.386,425653,0.607,0,1.3800000000000008e-05,10,0.088,-7.7,1,76,2000-11-13,0.0261,147.207
4KoecuyOpZaNFZ0UqVsllc,Follow Me,0Fc7RtFLwtDz5pD622l7kQ,['2DnqqkzzDKm3vAoyHtn8So'],['Uncle Kracker'],0.916,2000,0.439,0.8170000000000001,218440,0.585,1,0.0,5,0.147,-4.688,1,72,2000-06-13,0.0301,105.014
4uOKFydzAejjSFqYbv1XPt,Red Red Wine,05owfigVGpgPe7RKJG1hum,['69MEO1AADKg1IZrq2XLzo5'],['UB40'],0.843,2000,0.00414,0.857,183733,0.468,0,1.32e-05,1,0.269,-8.53,1,74,2000,0.0476,89.119
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,7vEJAtP3KgKSpOHVgwm3Eh,['3WrFJ7ztbogyGnTHbHJFl2'],['The Beatles'],0.866,2000,0.386,0.49,145747,0.715,0,0.0,7,0.311,-5.549,1,73,2000-11-13,0.0476,130.726
0wqOReZDnrefefEsrIGeR4,Hanging By A Moment,1VKNHcrUppE8i5oAhg4o6k,['5PokPZn11xzZXyXSfnvIM3'],['Lifehouse'],0.435,2000,0.00118,0.541,216067,0.8640000000000001,0,0.0,1,0.0896,-4.915,1,65,2000,0.0357,124.557
57BrRMwf9LrcmuOsyGilwr,Crawling,6hPkbAV3ZXpGZBGUvL6jVM,['6XyY86QOPPrYVGvF9ch6wz'],['Linkin Park'],0.299,2000,0.0466,0.58,208960,0.7020000000000001,0,3.2e-06,4,0.536,-5.565,1,73,2000-10-24,0.0337,105.076
6glsMWIMIxQ4BedzLqGVi4,"So Fresh, So Clean",2tm3Ht61kqqRZtIYsBjxEj,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],0.915,2000,0.0281,0.725,240027,0.64,1,0.0,5,0.099,-7.905,0,68,2000-10-31,0.332,166.028
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,0Q9SljCrM0CL0bR23MuP69,['58lV9VcRSjABbAbfWS6skp'],['Bon Jovi'],0.544,2000,0.0263,0.551,224493,0.913,0,1.35e-05,0,0.347,-4.063,0,79,2000-01-01,0.0466,119.992
300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,1Fq1oCtmlSQabl1zIdoWCg,['0NyzfcGDZZ6GM25EBG9BYK'],['Ray Parker Jr.'],0.789,2000,0.0125,0.779,240800,0.7170000000000001,0,0.0536,6,0.355,-9.7,0,69,2000-02-08,0.0335,115.384
2g2GkH3vZHk4lWzBjgQ6nY,(What A) Wonderful World,3Seie4YIVLWtPw2hQrouNY,['6hnWRPzGGKiapVX1UCdEAC'],['Sam Cooke'],0.885,2000,0.627,0.691,125440,0.507,0,0.0,11,0.457,-10.23,1,72,2000-09-26,0.0343,128.518
3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),5mi7FKaWE5CtcOjdyxScA7,['165ZgPlLkK7bf5bDoFc6Sb'],['Limp Bizkit'],0.7090000000000001,2000,0.00591,0.603,213760,0.933,1,0.0,1,0.206,-3.358,1,74,2000-10-17,0.171,96.306
65B1tEOv5W294uCKbmEcFV,I Hope You Dance,5NwzdF5qHEtXT6SepzhWJv,['738OS3zrCO782uDiUN9pet'],['Lee Ann Womack'],0.275,2000,0.0632,0.385,294533,0.443,0,0.0,7,0.0898,-9.627,0,66,2000-01-01,0.0295,151.278
3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,4BcmNEt6VK0KBVsVY8yClD,['306JHpIRGVaQd6OltnOzUO'],['Nine Days'],0.66,2000,0.000891,0.481,189333,0.94,0,0.0,7,0.0939,-5.204,1,67,2000-05-16,0.066,96.493
7FDV5ELOJHCGLe52AnttEd,Angel,3MT88SSyxQGbqYXj4LVk3b,"['5EvFsr3kj42KNv97ZEnqij', '4hB4SmzreXMTGWYj7KQ7QN']","['Shaggy', 'Rayvon']",0.807,2000,0.116,0.74,235133,0.7659999999999999,0,0.0,6,0.0406,-2.939,1,72,2000-08-08,0.178,170.53099999999995
7cv28LXcjAC3GsXbUvXKbX,I Will Survive - Single Version,2BU2SNYoIPtZvGEJckdIhx,['6V6WCgi7waF55bJmylC4H5'],['Gloria Gaynor'],0.529,2000,0.0131,0.777,198066,0.725,0,0.00805,0,0.246,-8.681000000000001,1,71,2000-01-01,0.05,116.669
23wfXwnsPZYe5A1xXRHb3J,The Way I Am,6t7956yu5zYf5A829XRiHC,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],0.315,2000,0.144,0.785,290427,0.871,1,0.0,4,0.309,-2.692,0,71,2000-05-23,0.265,87.24799999999998
51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),5LEXck3kfixFaA3CqVE7bC,['6Ghvu1VvMGScGpOUJBAHNH'],['Deftones'],0.179,2000,0.000249,0.269,299533,0.853,0,0.000246,7,0.118,-4.647,0,68,2000-05-16,0.0854,141.58100000000005
1Vej0qeQ3ioKwpI6FUbRv1,Papercut,6hPkbAV3ZXpGZBGUvL6jVM,['6XyY86QOPPrYVGvF9ch6wz'],['Linkin Park'],0.6609999999999999,2000,0.00022,0.524,184867,0.939,0,0.0,9,0.623,-3.994,1,72,2000-10-24,0.113,150.184
2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,20RMokVwJ2wjQ0s8FOdOFC,['6Ff53KvcvAj5U7Z1vojB5o'],['*NSYNC'],0.908,2000,0.0407,0.636,192427,0.873,0,1.27e-06,0,0.0372,-4.672,0,66,2000-03-21,0.071,165.071
0YWUHZPJVg4iujddsJDwhM,My Only Wish (This Year),3Hocp9QorapDRHSyZ1AOVL,['26dSoYclwsYLMAKD3tpOr4'],['Britney Spears'],0.7020000000000001,2000,0.1689999999999999,0.669,255400,0.843,0,0.0,0,0.195,-3.766,1,72,2000-11-14,0.0268,147.08
1VuBmEauSZywQVtqbxNqka,Beautiful Day,7gskILm9UyDvFlmmAoqn2g,['51Blml2LZPmy7TTiAg47vQ'],['U2'],0.454,2000,0.014,0.539,246400,0.926,0,0.00136,2,0.36,-6.495,1,64,2000-01-01,0.0499,136.279
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,2ww2PXKiHk7rNv26rjVJ5z,['6xeFne1rkxMhKSW3ipvkdV'],['Toploader'],0.872,2000,0.0624,0.632,232693,0.858,0,0.0,10,0.347,-3.463,1,76,2000,0.035,119.397
0WVTQp3SOCuMr08jh1jweV,Bring It On Home to Me,3Seie4YIVLWtPw2hQrouNY,['6hnWRPzGGKiapVX1UCdEAC'],['Sam Cooke'],0.675,2000,0.778,0.523,162533,0.402,0,0.0,0,0.4320000000000001,-8.232999999999999,1,68,2000-09-26,0.0305,70.863
5gUoppDphfYsIiguGr5drh,Todo Me Gusta De Ti,0Hkn7bDEG0kyUxI6gQdHzB,['1zVxAFV8uL5V816dzdHvYQ'],['Aaron Y Su Grupo Ilusion'],0.7859999999999999,2000,0.176,0.64,247893,0.505,0,0.0,10,0.0769,-5.766,1,68,2000-01-01,0.0362,180.625
4LwOrnuxJwR7C5Sw4liY4Z,What's Your Fantasy (Featuring Shawna),2kT80DHqRtHQzDhQ2RCoIV,"['3ipn9JLAPI5GUEo4y4jcoi', '4gpDA7R5796e6zbvZxGNga']","['Ludacris', 'Shawnna']",0.967,2000,0.16,0.915,275907,0.79,1,0.0,6,0.112,-3.1860000000000004,0,64,2000-01-01,0.207,140.095
6xXlurslWqFuyqTCBlErzX,Awake,4uNwpYU5QyX2u0kkkEFLR4,['6gZq1Q6bdOxsUPUG1TaFbF'],['Godsmack'],0.475,2000,1.74e-05,0.395,304373,0.7559999999999999,1,0.00665,7,0.319,-4.12,1,66,2000-10-31,0.0544,112.092
1sjrDQXqAa9V07FjKIlAQ4,Hemorrhage (In My Hands),1OmZcrLO7y9cL7pq8Ge0LL,['0EyuKHE1AeE9lWUF8mzKVp'],['Fuel'],0.3720000000000001,2000,0.000144,0.301,236867,0.823,0,0.000309,1,0.0833,-4.072,1,63,2000-09-19,0.0433,152.017
3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),5MqEXYwwyJYjOb3g7vJ9ZY,['7FgMLbnZVrEnir95O0YujA'],['Five For Fighting'],0.125,2000,0.0733,0.382,221693,0.416,0,0.0,0,0.0719,-9.303,1,70,2000-09-26,0.0302,102.089
32h59T8q2SonUPJ006lyXt,This Christmas,0EmIJRj74RImuDbGJh4iOu,['1l7ZsJRRS8wlW3WfJfPfNS'],['Christina Aguilera'],0.701,2000,0.0687,0.575,241507,0.7440000000000001,0,0.0,1,0.0723,-5.466,1,67,2000-11-03,0.0603,183.79
3LI4MmibTkXH5cGpCGZgyw,Teenage Dirtbag,187HV0h26fG3mkRsySp5Lj,['4mYFgEjpQT4IKOrjOUKyXu'],['Wheatus'],0.57,2000,0.36,0.617,241840,0.84,1,8.85e-05,4,0.179,-4.063,1,69,2000-09-29,0.0512,94.676
5KDNFlHAdDJ84fhK27c35X,Judith,0GeWd0yUKXHbCXVag1mJvO,['4DFhHyjvGYa9wxdHUjtDkc'],['A Perfect Circle'],0.304,2000,3.45e-05,0.366,247267,0.894,1,0.17,11,0.267,-4.682,0,66,2000-01-01,0.0568,82.305
5aivQ5CkXXHJoMLy0o92HL,You Send Me,3Seie4YIVLWtPw2hQrouNY,['6hnWRPzGGKiapVX1UCdEAC'],['Sam Cooke'],0.472,2000,0.915,0.5770000000000001,162467,0.254,0,0.0,4,0.136,-10.13,0,64,2000-09-26,0.0302,96.77
5eGEc27nnhtmcOh6RC890a,Kill You,6t7956yu5zYf5A829XRiHC,['7dGJo4pcD2V6oG8kP0tJRR'],['Eminem'],0.677,2000,0.155,0.897,264400,0.5589999999999999,1,0.000127,11,0.296,-8.267999999999999,1,69,2000-05-23,0.379,106.991
1m2xMsxbtxv21Brome189p,I Wanna Know,6zuCJaxmHKNKN5hMDF556U,['3zTOe1BtyTkwNvYZOxXktX'],['Joe'],0.599,2000,0.26,0.725,296693,0.487,0,1.09e-05,8,0.431,-5.959,0,65,2000-04-18,0.0368,136.086
2gSVKxPDww9Eep5rdvtdem,My Way,5mi7FKaWE5CtcOjdyxScA7,['165ZgPlLkK7bf5bDoFc6Sb'],['Limp Bizkit'],0.609,2000,0.02,0.5760000000000001,272973,0.8640000000000001,1,1.68e-06,6,0.6829999999999999,-3.981,1,71,2000-10-17,0.0462,97.225
46n2EGFnPC3tzWCN1Aqe26,This I Promise You,20RMokVwJ2wjQ0s8FOdOFC,['6Ff53KvcvAj5U7Z1vojB5o'],['*NSYNC'],0.466,2000,0.354,0.55,284760,0.5870000000000001,0,0.0,2,0.128,-6.279,1,70,2000-03-21,0.0329,165.975
0OvwzS8FX73Bw7ykMRmffU,Put It On Me,2PIXzzS8WEzv8Ws92qspEH,"['1J2VVASYAamtQ3Bt8wGgA6', '3ot6fEzKvRrCnWy5BWlnxU']","['Ja Rule', 'Vita']",0.7909999999999999,2000,0.0024,0.831,262827,0.79,1,0.0,1,0.0515,-4.714,0,64,2000-01-01,0.165,93.14
0iV9yfj1knFNOSEiuTHZwl,Have Yourself a Merry Little Christmas,0EmIJRj74RImuDbGJh4iOu,['1l7ZsJRRS8wlW3WfJfPfNS'],['Christina Aguilera'],0.1639999999999999,2000,0.871,0.244,243133,0.274,0,1.18e-05,8,0.0897,-10.433,1,66,2000-11-03,0.04,68.53399999999999
1msuiw6pnXYfxZ7Edyit9U,"Where Are You Christmas - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",3eWFPHtloHTw9Ilod4Ivi6,['25NQNriVT2YbSW80ILRWJa'],['Faith Hill'],0.0796,2000,0.59,0.266,247040,0.333,0,0.0,10,0.121,-9.876,1,62,2000-01-01,0.031,109.479
5YBVDvTSSSiqv7KZDeUlXA,Renegades Of Funk,6iVOwFVjFRoQPgj8GUwSsi,['2d0hyoQ5ynDBnkvAbJKORj'],['Rage Against The Machine'],0.769,2000,0.00184,0.6509999999999999,274160,0.908,0,0.000579,2,0.384,-4.019,1,66,2000-12-05,0.0577,123.851
3WibbMr6canxRJXhNtAvLU,B.O.B. - Bombs Over Baghdad,2tm3Ht61kqqRZtIYsBjxEj,['1G9G7WwrXka3Z1r7aIDjI7'],['Outkast'],0.653,2000,0.0555,0.746,304227,0.978,1,4.11e-05,9,0.026,-5.324,1,64,2000-10-31,0.0978,153.809
2f5N826udWfjT9iomeaBJt,If You're Gone,2HqQR5SkxWX7uUWaxlLksn,['3Ngh2zDBRPEriyxQDAMKd1'],['Matchbox Twenty'],0.361,2000,0.4270000000000001,0.544,274933,0.659,0,1.33e-06,9,0.126,-7.191,1,66,2000-05-23,0.0298,109.933
7pv80uUHfocFqfTytu1MVi,Didn't Cha Know,3cADvHRdKniF9ELCn1zbGH,['7IfculRW2WXyzNQ8djX8WX'],['Erykah Badu'],0.816,2000,0.48,0.753,238733,0.472,0,0.0133,3,0.284,-9.761,0,64,2000-10-31,0.121,135.27700000000002
6FLwmdmW77N1Pxb1aWsZmO,Only Time,2ioso1tqQ5zABQDVYyiUi5,['6uothxMWeLWIhsGeF7cyo4'],['Enya'],0.213,2000,0.841,0.418,218547,0.249,0,0.6609999999999999,3,0.112,-13.744000000000002,1,71,2000-11-11,0.0301,82.803
09RhTAi0nuzCs5KS2XWSs5,Faggot,4Ii2BtJDsrOXL8EkrLvzAm,['5R5MLOQbI4lb7GHYioPqoN'],['Mindless Self Indulgence'],0.561,2000,0.000916,0.63,163707,0.76,1,0.000856,1,0.0766,-10.347,1,65,2000-02-11,0.115,152.042
7MiLmLbwNoyf47xQ4TCVYp,Papa Was A Rollin' Stone - Single Version,2kzUxFepw1uLjbgqV537eP,['3RwQ26hR2tJtA8F9p2n7jG'],['The Temptations'],0.898,2000,0.451,0.8170000000000001,419640,0.405,0,0.0507,10,0.0468,-13.513,0,67,2000-01-11,0.0811,121.467
7lgvU7WnwcNZ8dbGUz8yhP,Bitch Please II,6t7956yu5zYf5A829XRiHC,"['7dGJo4pcD2V6oG8kP0tJRR', '6DPYiyq5kWVQS4RGwxzPC7', '7hJcb9fa4alzcOq3EaNPoG', '4tujQJicOnuZRLiBFdp3Ou', '1Oa0bMld0A3u5OTYfMzp5h']","['Eminem', 'Dr. Dre', 'Snoop Dogg', 'Xzibit', 'Nate Dogg']",0.779,2000,0.0783,0.918,288200,0.586,1,0.0,1,0.145,-2.89,1,69,2000-05-23,0.133,95.517
7vrLphPq4yjaX7jiDdd2Nc,Dig,79cxLehm2WE9NMIRcJaqK9,['2Pfv2w8a20xzC7Dr7QXRqM'],['Mudvayne'],0.271,2000,9.62e-05,0.623,162293,0.983,0,0.0617,11,0.261,-3.548,0,63,2000-08-13,0.151,134.975
4LlNoNZflek4hZyZigCxpW,Just Another Day In Paradise,5F5mOJ0WkMwpqVkK1AwMHC,['1XhhO2dTs2fKyhILj0aam6'],['Phil Vassar'],0.7040000000000001,2000,0.351,0.596,233880,0.706,0,0.0,2,0.36,-5.562,1,61,2000-02-21,0.0262,146.088
3tSmXSxaAnU1EPGKa6NytH,In the End,2pKw6GERJVAD61449B1EEM,['6XyY86QOPPrYVGvF9ch6wz'],['Linkin Park'],0.464,2000,0.00834,0.555,216800,0.8440000000000001,0,0.0,3,0.0895,-6.567,0,65,2000-10-24,0.0554,105.195
4y8G3pyyBvBKd47iyvHBNj,My Axe,5QKGlCzzD89M7rl0O3sQTW,['4xtWjIlVuZwTCeqVAsgEXy'],['Insane Clown Posse'],0.8009999999999999,2000,0.00411,0.919,232200,0.785,1,0.0,1,0.112,-4.141,1,60,2000-01-01,0.0806,109.045
35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,41zXjyVr6dzmchWf8tv3UO,['5rSXSAkZ67PYJSvpUpkOr7'],['Backstreet Boys'],0.518,2000,0.252,0.575,230093,0.7859999999999999,0,0.0,9,0.159,-4.353,1,73,2000-11-21,0.0296,96.102
7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,0UZsKcXzOehMvFWTiBlwMi,['3X458ddYA2YcVWuVIGGOYe'],['Toni Braxton'],0.763,2000,0.00947,0.7390000000000001,261933,0.947,0,2.99e-05,11,0.326,-1.915,0,68,2000,0.0412,88.009
7jtbRKtXtGtsJOBMaBo72W,Me Gustas,2OivwIlbg7qwTg8SLGB0rV,['7FsRH5bw8iWpSbMX1G7xf1'],['Joan Sebastian'],0.504,2000,0.5539999999999999,0.5720000000000001,207586,0.433,0,7.37e-05,5,0.108,-8.086,1,71,2000-04-05,0.0294,145.375
58rdbCe3SBJuJeWEJa8Htm,Modern Day Bonnie and Clyde,2ewYJg5AuA9bXWrvOs1mtB,['2M4Yt7oKGoYd0wqU44k4i2'],['Travis Tritt'],0.918,2000,0.101,0.647,284173,0.8740000000000001,0,1.7899999999999998e-05,9,0.277,-5.075,0,60,2000-10-01,0.0337,89.727
4DPQvbgSM0IdX4O3HOACwL,Treefingers,19RUXBFyM4PpmrLRdtqWbp,['4Z8W4fKeB5YxbusRsdQVPb'],['Radiohead'],0.0635,2000,0.8270000000000001,0.157,222600,0.145,0,0.8859999999999999,6,0.109,-21.359,1,63,2000-10-01,0.0354,138.305
1yxJIFPhP2EqnQ6oWJKbmP,Mis Tres Viejas,368bh2s0aVeChSmOHvmXxz,['014WIDx7H4BRCHB1faiisK'],['Los Tucanes De Tijuana'],0.968,2000,0.523,0.92,162840,0.629,0,0.0,10,0.116,-4.717,1,64,2000-11-14,0.0343,98.865
7H3ojI1BsVy0dEJENqMt1k,By Your Side,0NxA1D1taWpPdIc6uIlAi9,['47zz7sob9NUcODy0BTDvKx'],['Sade'],0.627,2000,0.0849,0.653,274933,0.429,0,0.00371,11,0.0693,-10.473,1,68,2000-11-13,0.0297,146.07299999999995
4sUoWHVnJl8z3t4zdqf6xB,I'm Like A Bird,23pjCUj0AFDWNgh9uto3yR,['2jw70GZXlAI8QzWeY2bgRc'],['Nelly Furtado'],0.607,2000,0.138,0.622,243160,0.608,0,5.38e-06,10,0.273,-5.085,1,61,2000-01-01,0.036,89.661
0R8P9KfGJCDULmlEoBagcO,Trouble,6ZG5lRT77aJ3btmArcykra,['4gzpq5DPGxSnKTe4SA8HAU'],['Coldplay'],0.195,2000,0.189,0.565,273427,0.546,0,0.0015,11,0.17,-7.496,0,72,2000-07-10,0.0314,139.757
0rOTMSSa6yscfOrGnzfheM,99 Red Balloons,3T8jR4mkcdaLCsyaP8nQ1r,['7sVQKNtdP2NylxMgbNOJMM'],['Goldfinger'],0.282,2000,0.00103,0.285,229173,0.843,0,0.00037,4,0.327,-7.318,1,64,2000-03-28,0.129,97.051
5jgEJXjECdlhzNgfITSTVm,Just Friends (Sunny),2RmMKj20xouC3Mqq1CyZ3c,['3UVRliakQfa1pMWIsNuiZ8'],['Musiq Soulchild'],0.5539999999999999,2000,0.404,0.754,251427,0.376,0,0.0,0,0.358,-7.561,1,59,2000-01-01,0.204,95.018
2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,5mi7FKaWE5CtcOjdyxScA7,['165ZgPlLkK7bf5bDoFc6Sb'],['Limp Bizkit'],0.512,2000,0.0175,0.425,321040,0.852,0,0.306,11,0.0935,-5.607,1,72,2000-10-17,0.046,101.968
6hQszXJIYhtjmSTmDqZpeU,Hold On Loosely,5gditTVu3JNE5P8T6tafiH,['3zXw2Eh96iTT51pytzHdZi'],['38 Special'],0.821,2000,0.00677,0.55,279893,0.7070000000000001,0,6.63e-05,9,0.0853,-5.553999999999999,1,59,2000-01-01,0.0304,127.238
6xxXrNJnnsQNLdgNk8S4y8,Hate To Say I Told You So,7lbksDekncvHf1FfZ5y1li,['4DToQR3aKrHQSSRzSz8Nzt'],['The Hives'],0.378,2000,0.00109,0.451,199760,0.929,0,0.00785,5,0.442,-5.021,1,59,2000,0.0549,135.767
0YwNdeDFbGP6AGwsQrtzdY,I Am A Man Of Constant Sorrow - Radio Edit,7gzX88qS3Vx2r87g5pbdfJ,"['3T0CG1MKkAu9rxA2ezgyLC', '1eNxt1JI2Bgjl8bPDQ5sG8']","['The Soggy Bottom Boys', 'Dan Tyminski']",0.725,2000,0.6659999999999999,0.564,190000,0.328,0,0.0,5,0.0915,-13.095999999999998,1,62,2000-12-05,0.0292,85.881
1J3w85cS3FEmoSKRu2dQJ8,Sea of Love,5FbcUqv44TZnt8Ox6bzzZT,['6G7OerKc3eBO9sVkRNopFC'],['Cat Power'],0.117,2000,0.94,0.561,139467,0.0859,0,0.0,6,0.16,-11.478,0,64,2000-03-21,0.0511,78.372
5rAxhWcgFng3s570sGO2F8,A Place for My Head,6hPkbAV3ZXpGZBGUvL6jVM,['6XyY86QOPPrYVGvF9ch6wz'],['Linkin Park'],0.457,2000,0.0144,0.603,184640,0.908,0,0.0,11,0.6709999999999999,-5.254,1,66,2000-10-24,0.184,133.063
2EduiM2UNwjCC7PsLxnOCH,Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),16T5Usl6Qs24qps5ZwIeVI,"['26s8LSolLfCIY88ysQbIuT', '6ZhjJOJXXwnPS8PrXdmjLw', '08Ld63UgKrJ0nZnCkzHtzc']","['Three 6 Mafia', 'UGK', 'Project Pat']",0.892,2000,0.00919,0.944,261973,0.8390000000000001,1,0.0,11,0.0921,-4.141,1,58,2000-06-13,0.108,136.019
5QhBKPqsnX1uY9fZNaAtZg,Stronger,5PmgtkodFl2Om3hMXONDll,['26dSoYclwsYLMAKD3tpOr4'],['Britney Spears'],0.8420000000000001,2000,0.128,0.7070000000000001,203000,0.923,0,0.000437,11,0.273,-3.957,1,66,2000-05-16,0.0521,108.049
7IoK6jZBxY7NMoQPoPXZCF,Passenger,5LEXck3kfixFaA3CqVE7bC,['6Ghvu1VvMGScGpOUJBAHNH'],['Deftones'],0.223,2000,0.00188,0.345,368667,0.797,0,0.0668,0,0.145,-6.152,1,62,2000-05-16,0.0551,117.987
21ryEt5nCkFjsHJHegnLOA,We Are The Dinosaurs,43laH3uvyD7glYUOQ6RnjB,['6T2pk5T8c4Wi61x1v84sUa'],['The Laurie Berkner Band'],0.78,2000,0.638,0.687,137067,0.242,0,9.16e-05,0,0.0686,-9.016,1,60,2000,0.0577,119.232
